oldPCode;PName1;PName2;PName3;PName4;TypeCode;Type;Source;checked;longitude;latitude;REGION_PCO;REGION_NOM;PREF_PCODE;PREF_NOM;SPREF_PCOD;SPREF_NOM;COM_PCODE;COM_NOM;Village_PC;Status;CLASS;DESCRIPTIO;CNTRY_NAME;ADM1_NAME;ADM2_NAME;ADM3_NAME;RowcaCode1;RowcaCode2;RowcaCode3;RowcaCode4
SIGCAF3344;Boro 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,068792;7,035614;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410054;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010054
SIGCAF3378;Borosse;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,827442;7,277736;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410055;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010055
SIGCAF3387;Bossole;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,859722;7,063742;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410056;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010056
SIGCAF3379;Botongo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,827694;7,287684;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410057;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010057
SIGCAF3375;Boundia;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,784360;7,232668;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410058;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010058
SIGCAF3395;Bowai;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,722218;6,980800;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410059;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010059
SIGCAF3339;Bowansen;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,075762;7,011901;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410060;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010060
SIGCAF3400;Bowara;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,762740;6,986673;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410061;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010061
SIGCAF3364;Boyanga-Kete;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,988712;7,239495;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410062;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010062
SIGCAF3363;Boyanga-Kota;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,991852;7,234667;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410063;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010063
SIGCAF3403;Bozanzon;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,799322;6,985373;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410064;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010064
SIGCAF3420;Bozera 3;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,945916;6,951545;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410065;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010065
SIGCAF3342;Bozera-Kete;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,069464;7,022229;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410066;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010066
SIGCAF3338;Bozera-Kota;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,103466;7,012769;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410067;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010067
SIGCAF3418;Bozima;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,937698;6,982494;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410068;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010068
SIGCAF3346;Bozinga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,067324;7,037714;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410069;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010069
SIGCAF3341;Bozoe;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,075400;7,023315;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410070;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010070
SIGCAF3397;Bozona;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,734626;6,983380;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410071;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010071
SIGCAF3336;Dangson;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,136102;7,017048;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410072;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010072
SIGCAF3372;Darin;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,812886;7,194554;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410073;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010073
SIGCAF3355;Dombang;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,977588;7,113019;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410074;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010074
SIGCAF3419;Donfera;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,940226;6,955919;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410075;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010075
SIGCAF3382;Gam-Okpa;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,864056;7,077737;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410076;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010076
SIGCAF3404;Gampo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,801742;6,990459;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410077;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010077
SIGCAF3374;Gbadam;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,783882;7,223810;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410078;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010078
SIGCAF3406;Gbakera;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,812642;6,986115;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410079;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010079
SIGCAF3426;Gbangoro;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,951192;6,872821;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410080;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010080
SIGCAF3354;Gbanou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,976790;7,107868;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410081;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010081
SIGCAF3371;Gbaring;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,820988;7,197534;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410082;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010082
SIGCAF3365;Gbassou;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,998296;7,255810;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410083;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010083
SIGCAF3408;Kobana;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,844308;6,987189;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410084;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010084
SIGCAF3386;Kobani 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,860948;7,067036;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410085;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010085
SIGCAF3358;Nanga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,939032;7,201473;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410086;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010086
SIGCAF3415;Ndakta;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,948346;7,039364;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410087;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010087
SIGCAF3348;Ngazomgue;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,021024;7,108072;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410088;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010088
SIGCAF3361;Sagon;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,964592;7,220718;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410089;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010089
SIGCAF3405;Samon;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,803486;6,984906;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410090;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010090
SIGCAF3337;Teyengue;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;17,132534;7,023479;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410091;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010091
SIGCAF3368;Zekewen;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;16,827914;7,190993;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410092;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010092
;Boyanga;;0,000000;0,000000;3,000000;Village;WRI;ok;17,003138;7,251455;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410093;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010093
;Boguila;;0,000000;0,000000;2,000000;Chef lieu de Sous PrÚfecture;WRI;ok;16,839951;7,185734;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410094;0,000000;3,000000;Capital of Sub-prefecture;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010094
;Sokodo;;0,000000;0,000000;3,000000;Village;WRI;ok;16,951509;7,120960;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410095;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010095
;Boung kota;;0,000000;0,000000;3,000000;Village;WRI;ok;16,782825;7,063020;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410096;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010096
;Bokote sesse;;0,000000;0,000000;3,000000;Village;WRI;ok;16,755438;6,987371;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410097;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010097
;Boguila ngoro;;0,000000;0,000000;3,000000;Village;WRI;ok;16,898955;6,990602;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410098;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010098
;Ndacta;;0,000000;0,000000;3,000000;Village;WRI;ok;16,952689;7,032603;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410099;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010099
;Bogodo kete;;0,000000;0,000000;3,000000;Village;WRI;ok;17,077483;7,019160;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410100;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010100
;Bouansen;;0,000000;0,000000;3,000000;Village;WRI;ok;17,087643;7,006042;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410101;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010101
;Bomatana;;0,000000;0,000000;3,000000;Village;WRI;ok;17,084594;6,997584;3,000000;Yade;32,000000;Ouham;324,000000;Nangha Boguila;3241,000000;Nangha Boguila;32410102;0,000000;0,000000;Village;CAF;Ouham;Nangha Boguila;Nangha Boguila;CAF032;CAF032004;CAF032004001;CAF0320040010102
SIGCAF2772~0;Badia;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,114604;6,734338;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150001;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050001
SIGCAF2742~0;Bamatara;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,211510;6,842788;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150002;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050002
SIGCAF2770~0;Bayiri;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,108134;6,671780;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150003;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050003
SIGCAF2753~0;Bomandja;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,294506;6,717713;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150004;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050004
SIGCAF2736~0;Dengueno 1;Deguino 1;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,190730;6,882751;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150005;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050005
SIGCAF2735~0;Dengueno 2;Deguino 2;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,194034;6,888986;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150006;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050006
SIGCAF2745~0;Dere 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,218654;6,822976;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150007;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050007
SIGCAF2744~0;Dere 2;Dere 2;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,214636;6,828166;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150008;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050008
SIGCAF2743~0;Dere 3;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,208826;6,836158;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150009;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050009
SIGCAF2773~0;Dere Karoua;Dere-Karoua;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,117280;6,739675;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150010;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050010
SIGCAF2761~0;Dissikou;Dissikou 2;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,144262;6,456585;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150011;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050011
SIGCAF2762~0;Dissikou 3;Dissikou 4;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,142000;6,464507;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150012;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050012
SIGCAF2747~0;Domodo;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,237916;6,796290;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150013;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050013
SIGCAF2755~0;Doukouma;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,382722;6,688933;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150014;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050014
SIGCAF2750~0;Faya 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,263804;6,756221;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150015;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050015
SIGCAF2751~0;Faya 2;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,281520;6,740545;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150016;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050016
SIGCAF2760~0;Gazao;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,537414;6,685977;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150017;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050017
SIGCAF2752~0;Gbandja;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,291450;6,720403;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150018;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050018
SIGCAF2776~0;Guenguele;Guenguele;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,131260;6,772247;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150019;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050019
SIGCAF2754~0;Kako;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,330438;6,694661;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150020;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050020
SIGCAF2768~0;Kanda;Kanga;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,110076;6,552542;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150021;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050021
SIGCAF2758~0;Kanga;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,480742;6,683507;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150022;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050022
SIGCAF2738~0;Kodibon;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,200000;6,879328;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150023;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050023
SIGCAF2746~0;Kpakaya;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,222902;6,817416;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150024;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050024
SIGCAF2739~0;Kpokpo 2;Kpopo 2;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,179394;6,851332;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150025;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050025
SIGCAF2741~0;Kpopo 1;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,175040;6,837423;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150026;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050026
SIGCAF2757~0;Mbata;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,448820;6,672326;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150027;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050027
SIGCAF2769~0;Mbiti;;0,000000;0,000000;3,000000;Village;SIGCAF;ok;19,106364;6,561815;4,000000;Kagas;42,000000;Nana-Gribizi;421,000000;Kaga-Bandoro;4215,000000;Ndenga;42150028;0,000000;0,000000;Village;CAF;Nana-Gribizi;Kaga-Bandoro;Ndenga;CAF042;CAF042001;CAF042001005;CAF0420010050028
